KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PartialFourier	RepetitionTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3	FilePath
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11781/ses-20190823/anat/sub-11781_ses-20190823_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11781/ses-20210614/anat/sub-11781_ses-20210614_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11781/ses-20221014/anat/sub-11781_ses-20221014_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11752/ses-20190315/anat/sub-11752_ses-20190315_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11751/ses-20201105/anat/sub-11751_ses-20201105_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11782/ses-20220811/anat/sub-11782_ses-20220811_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11751/ses-20190228/anat/sub-11751_ses-20190228_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11723/ses-20181217/anat/sub-11723_ses-20181217_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11724/ses-20190104/anat/sub-11724_ses-20190104_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11724/ses-20201116/anat/sub-11724_ses-20201116_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11724/ses-20220714/anat/sub-11724_ses-20220714_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11725/ses-20181214/anat/sub-11725_ses-20181214_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11725/ses-20211029/anat/sub-11725_ses-20211029_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11726/ses-20190111/anat/sub-11726_ses-20190111_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11727/ses-20181214/anat/sub-11727_ses-20181214_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11727/ses-20201008/anat/sub-11727_ses-20201008_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11727/ses-20230602/anat/sub-11727_ses-20230602_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11728/ses-20210409/anat/sub-11728_ses-20210409_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11729/ses-20190125/anat/sub-11729_ses-20190125_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11731/ses-20190201/anat/sub-11731_ses-20190201_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11731/ses-20200828/anat/sub-11731_ses-20200828_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11732/ses-20190204/anat/sub-11732_ses-20190204_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11732/ses-20210619/anat/sub-11732_ses-20210619_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11733/ses-20190104/anat/sub-11733_ses-20190104_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11734/ses-20190128/anat/sub-11734_ses-20190128_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11734/ses-20201029/anat/sub-11734_ses-20201029_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11734/ses-20220610/anat/sub-11734_ses-20220610_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11735/ses-20190719/anat/sub-11735_ses-20190719_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11738/ses-20190201/anat/sub-11738_ses-20190201_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11742/ses-20190412/anat/sub-11742_ses-20190412_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11742/ses-20220707/anat/sub-11742_ses-20220707_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11743/ses-20190802/anat/sub-11743_ses-20190802_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11747/ses-20190412/anat/sub-11747_ses-20190412_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11748/ses-20190401/anat/sub-11748_ses-20190401_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11750/ses-20190315/anat/sub-11750_ses-20190315_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11750/ses-20201023/anat/sub-11750_ses-20201023_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11782/ses-20190930/anat/sub-11782_ses-20190930_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11784/ses-20190906/anat/sub-11784_ses-20190906_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11722/ses-20181210/anat/sub-11722_ses-20181210_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11810/ses-20191212/anat/sub-11810_ses-20191212_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11811/ses-20200124/anat/sub-11811_ses-20200124_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11812/ses-20200227/anat/sub-11812_ses-20200227_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20191219/anat/sub-11813_ses-20191219_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20210625/anat/sub-11813_ses-20210625_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20230505/anat/sub-11813_ses-20230505_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20200214/anat/sub-11815_ses-20200214_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20211211/anat/sub-11815_ses-20211211_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20230728/anat/sub-11815_ses-20230728_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11816/ses-20200203/anat/sub-11816_ses-20200203_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11818/ses-20201030/anat/sub-11818_ses-20201030_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11818/ses-20221117/anat/sub-11818_ses-20221117_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11819/ses-20220728/anat/sub-11819_ses-20220728_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11822/ses-20210218/anat/sub-11822_ses-20210218_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11822/ses-20220701/anat/sub-11822_ses-20220701_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11823/ses-20210122/anat/sub-11823_ses-20210122_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11823/ses-20221202/anat/sub-11823_ses-20221202_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11824/ses-20210522/anat/sub-11824_ses-20210522_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11834/ses-20210524/anat/sub-11834_ses-20210524_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11834/ses-20230727/anat/sub-11834_ses-20230727_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11865/ses-20210517/anat/sub-11865_ses-20210517_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11865/ses-20220716/anat/sub-11865_ses-20220716_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11868/ses-20211025/anat/sub-11868_ses-20211025_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11873/ses-20220818/anat/sub-11873_ses-20220818_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11875/ses-20220630/anat/sub-11875_ses-20220630_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11890/ses-20221028/anat/sub-11890_ses-20221028_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11898/ses-20221110/anat/sub-11898_ses-20221110_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11904/ses-20230727/anat/sub-11904_ses-20230727_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11910/ses-20230119/anat/sub-11910_ses-20230119_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11945/ses-20230721/anat/sub-11945_ses-20230721_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11810/ses-20221117/anat/sub-11810_ses-20221117_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11808/ses-20220825/anat/sub-11808_ses-20220825_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11785/ses-20200110/anat/sub-11785_ses-20200110_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11808/ses-20200110/anat/sub-11808_ses-20200110_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11786/ses-20190830/anat/sub-11786_ses-20190830_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11787/ses-20191021/anat/sub-11787_ses-20191021_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11788/ses-20200117/anat/sub-11788_ses-20200117_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11788/ses-20230112/anat/sub-11788_ses-20230112_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11789/ses-20191028/anat/sub-11789_ses-20191028_inv-1_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-1_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-1_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	4.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11790/ses-20190916/anat/sub-11790_ses-20190916_inv-1_part-phase_MP2RAGE.nii.gz
